,x1,y1,z1,x2,y2,z2,x3,y3,z3,class,index.1
621,19.62,19.62,19.62,-139.88,-12.54,13.5,8.71,-1.24,2.78,tapshoulder,
622,6.72,19.62,16.31,-250.14,-80.85,223.32,8.97,-2.08,2.62,tapshoulder,
623,1.47,-0.31,-1.33,-250.14,198.25,250.13,8.61,-0.59,3.28,tapshoulder,
624,-2.5,-7.83,-5.93,-250.14,191.37,250.13,8.42,-1.54,2.76,tapshoulder,
625,-7.08,-8.15,-19.62,-250.14,102.92,250.13,9.29,0.82,3.86,tapshoulder,
626,-4.91,-19.62,-19.62,-250.14,-21.21,124.75,9.71,2.09,4.43,tapshoulder,
627,-0.79,-13.28,-11.6,250.13,8.28,-146.5,9.13,1.09,2.78,tapshoulder,
628,-0.11,-10.93,-8.53,250.13,19.53,-250.14,8.67,0.91,3.32,tapshoulder,
629,-0.76,6.11,1.08,250.13,13.62,-250.14,8.9,-1.43,2.32,tapshoulder,
630,2.16,11.08,8.91,250.13,-131.25,-250.14,9.0,-0.59,2.6,tapshoulder,
631,7.78,19.36,17.15,250.13,-233.24,-250.14,9.07,-0.62,2.59,tapshoulder,
632,8.1,19.62,19.62,169.1,-250.14,-250.14,8.77,-0.8,2.51,tapshoulder,
633,6.26,7.31,5.82,-250.14,162.02,250.13,8.95,-1.09,2.43,tapshoulder,
634,0.79,2.75,4.04,-250.14,250.13,250.13,8.66,-1.48,2.06,tapshoulder,
635,-5.4,-1.01,-4.6,-250.14,111.17,250.13,8.66,-1.05,2.94,tapshoulder,
636,-7.59,9.27,-12.15,-250.14,125.0,250.13,8.71,-1.64,2.75,tapshoulder,
637,-2.65,-12.57,-19.62,60.72,206.6,-112.89,9.4,0.03,3.47,tapshoulder,
638,-5.73,-7.98,-19.62,250.13,250.13,-177.8,9.49,1.2,4.02,tapshoulder,
