189,1.87,9.68,0.94,-2.18,2.63,-1.61,9.41,0.3,1.62,-0.65,0.86,0,5.14,0,0,0,handmoter,
190,1.88,9.68,0.96,-1.66,2.14,-1.91,9.46,0.33,1.6,-0.75,0.34,0,5.16,0,0,0,handmoter,
191,1.83,9.72,0.97,-2.27,1.79,-1.62,9.37,0.28,1.65,-0.85,0.4,0,5.16,0,0,0,handmoter,
192,1.97,9.71,0.85,-2.35,1,-2.14,9.39,0.32,1.59,-1.02,0.45,0,5.16,0,0,0,handmoter,
193,1.88,9.72,0.97,-2,0.98,-2.03,9.33,0.26,1.66,-0.88,0.66,0,5.12,0,0,0,handmoter,
194,1.91,9.66,0.89,-2.13,0.75,-1.97,9.39,0.27,1.57,-0.84,0.55,0,5.15,0,0,0,handmoter,
195,1.98,9.67,1.02,-2.18,1.18,-1.8,9.4,0.33,1.68,-0.74,0.45,0,5.15,0,0,0,handmoter,
196,1.83,9.71,0.9,-1.83,0.69,-2.05,9.37,0.37,1.6,-0.63,0.22,0,5.16,0,0,0,handmoter,
197,1.82,9.67,0.94,-1.73,0.26,-2.06,9.35,0.31,1.72,-0.82,0.45,0,5.15,0,0,0,handmoter,
198,1.99,9.67,1.02,-1.44,0.89,-2.24,9.44,0.3,1.71,-0.79,0.23,0,5.15,0,0,0,handmoter,
199,1.88,9.67,1.12,-3,0.69,-2.75,9.42,0.25,1.62,-0.58,0.11,0,5.16,0,0,0,handmoter,
200,1.88,9.7,0.94,-1.88,3.56,-1.44,9.34,0.27,1.64,-0.59,0.15,0,5.16,0,0,0,handmoter,
201,1.8,9.65,0.91,-2.2,2.24,-1.62,9.42,0.28,1.58,-0.63,0.11,0,5.15,0,0,0,handmoter,
202,1.81,9.67,0.92,-1.69,0.53,-2.21,9.38,0.34,1.64,-0.36,0.31,0,5.16,0,0,0,handmoter,
203,1.88,9.65,0.95,-1.83,-0.03,-2.27,9.39,0.29,1.61,-0.24,0.17,0,5.16,0,0,0,handmoter,
204,1.92,9.76,1.02,-2.05,0.15,-1.78,9.38,0.32,1.73,-0.48,0.15,0,5.15,0,0,0,handmoter,
205,1.91,9.72,0.89,-1.83,0.31,-2.06,9.4,0.25,1.64,-0.34,0.21,0,5.14,0,0,0,handmoter,
206,1.94,9.7,0.96,-1.37,0.9,-2.04,9.41,0.23,1.62,-0.5,0.12,0,5.14,0,0,0,handmoter,
207,1.9,9.72,1.02,-1.81,0.95,-1.99,9.42,0.33,1.59,-0.39,0.2,0,5.16,0,0,0,handmoter,
208,1.89,9.73,0.91,-1.28,0.69,-1.8,9.51,0.15,1.58,-0.82,0.6,0,5.15,0,0,0,handmoter,
209,1.87,9.77,0.95,-3.01,-0.58,-1.54,9.41,0.33,1.56,-0.9,0.98,0,5.14,0,0,0,handmoter,
210,1.92,9.67,0.85,-2.11,4.05,-1.89,9.46,0.25,1.62,-0.8,0.94,0,5.15,0,0,0,handmoter,
211,1.9,9.66,1,-2.37,3.12,-0.95,9.42,0.33,1.58,-0.83,0.98,0,5.16,0,0,0,handmoter,
